week_start_date,site_id,permanent_headcount,part_time_headcount,agency_headcount,turnover_events,absence_rate_pct,vacancy_count,training_hours
2024-04-08,29,68,19,1,0,3.18,2,32
2024-04-15,29,69,20,0,0,3.17,2,27
2024-04-22,29,65,17,1,0,4.83,2,43
2024-04-29,29,64,14,0,0,3.35,2,30
2024-05-06,29,70,23,2,0,3.23,3,38
2024-05-13,29,67,14,0,0,4.4,2,37
2024-05-20,29,67,21,1,0,3.02,2,22
2024-05-27,29,71,14,2,1,3.65,2,21
2024-06-03,29,67,16,2,0,3.92,2,29
2024-06-10,29,67,17,1,0,4.99,2,20
2024-06-17,29,68,18,1,0,3.02,3,47
2024-06-24,29,68,19,0,0,4.09,2,46
2024-07-01,29,67,13,2,0,3.08,2,26
2024-07-08,29,68,16,2,0,3.19,2,27
2024-07-15,29,69,19,0,0,3.38,3,20
2024-07-22,29,70,14,0,0,3.66,2,21
2024-07-29,29,68,21,1,0,4.25,2,23
2024-08-05,29,67,15,0,0,3.09,2,51
2024-08-12,29,68,20,1,0,4.03,3,33
2024-08-19,29,65,13,0,0,3.27,2,49
2024-08-26,29,72,19,0,0,3.09,2,49
2024-09-02,29,68,13,0,0,3.85,2,51
2024-09-09,29,67,19,2,0,3.27,2,41
2024-09-16,29,66,17,1,0,4.54,3,45
2024-09-23,29,69,13,1,1,3.1,3,31
2024-09-30,29,67,14,1,0,4.86,2,53
2024-10-07,29,69,24,2,0,4.56,2,36
2024-10-14,29,71,21,1,0,3.87,3,29
2024-10-21,29,68,20,0,1,4.15,3,23
2024-10-28,29,70,22,1,0,3.96,2,26
2024-11-04,29,71,19,0,0,3.69,2,44
2024-11-11,29,72,18,0,1,4.1,3,43
2024-11-18,29,70,18,2,2,3.96,2,44
2024-11-25,29,72,20,0,0,4.53,2,30
2024-12-02,29,68,14,0,0,5.46,2,29
2024-12-09,29,68,19,2,0,5.62,2,47
2024-12-16,29,68,22,0,2,6.15,2,53
2024-12-23,29,67,21,1,0,6.24,2,44
2024-12-30,29,68,14,1,0,4.88,2,42
2025-01-06,29,66,22,1,0,5.23,3,38
2025-01-13,29,71,23,1,0,6.06,2,39
2025-01-20,29,69,17,1,0,5.9,2,32
2025-01-27,29,69,16,2,0,6.04,3,53
2025-02-03,29,68,17,0,0,6.06,2,32
2025-02-10,29,65,19,2,0,6.12,3,21
2025-02-17,29,70,14,0,0,4.93,2,53
2025-02-24,29,70,19,2,1,5.72,2,31
2025-03-03,29,69,23,1,1,4.93,2,28
2025-03-10,29,68,22,1,0,4.82,3,30
2025-03-17,29,69,17,1,0,3.46,2,48
2025-03-24,29,67,20,1,0,4.38,2,30
2025-03-31,29,70,22,2,0,3.3,2,23
2025-04-07,29,66,19,0,0,3.09,2,35
2025-04-14,29,68,15,1,0,3.31,2,45
2025-04-21,29,68,21,2,0,4.7,3,29
2025-04-28,29,67,19,1,0,4.22,2,50
2025-05-05,29,70,21,0,0,4.16,3,50
2025-05-12,29,67,18,1,2,4.79,3,40
2025-05-19,29,66,16,0,0,4.4,2,29
2025-05-26,29,69,14,1,0,3.3,2,27
2025-06-02,29,72,25,2,0,4.35,2,38
2025-06-09,29,67,15,1,0,3.37,2,48
2025-06-16,29,67,13,2,0,4.66,2,33
2025-06-23,29,72,18,0,2,4.08,2,24
2025-06-30,29,70,15,2,0,3.38,2,22
2024-01-01,30,113,32,3,1,6.41,3,44
2024-01-08,30,112,34,1,0,5.33,4,45
2024-01-15,30,113,38,1,0,5.79,4,76
2024-01-22,30,113,31,0,1,5.41,3,70
2024-01-29,30,115,28,2,0,6.29,5,49
2024-02-05,30,113,36,0,2,6.49,3,36
2024-02-12,30,114,30,3,1,4.63,5,42
2024-02-19,30,113,26,2,1,5.8,5,48
2024-02-26,30,114,33,4,2,4.73,4,40
2024-03-04,30,111,28,1,1,4.37,3,49
2024-03-11,30,114,31,1,1,3.73,4,42
2024-03-18,30,110,38,2,1,4.46,4,67
2024-03-25,30,111,34,3,0,4.76,5,63
2024-04-01,30,110,29,1,0,4.99,5,87
2024-04-08,30,112,35,4,0,3.53,3,47
2024-04-15,30,113,30,1,1,4.93,5,40
2024-04-22,30,112,23,0,0,3.82,3,54
2024-04-29,30,111,24,1,0,4.58,4,68
2024-05-06,30,114,27,2,0,3.92,4,65
2024-05-13,30,117,32,1,0,4.74,5,82
2024-05-20,30,110,22,0,2,3.06,5,36
2024-05-27,30,112,31,0,0,4.75,5,69
2024-06-03,30,111,27,1,1,3.66,4,52
2024-06-10,30,110,25,1,0,3.32,4,38
2024-06-17,30,109,30,3,0,3.37,5,71
2024-06-24,30,111,30,3,0,3.27,4,54
2024-07-01,30,113,32,2,0,2.51,3,61
2024-07-08,30,114,35,3,0,2.76,5,90
2024-07-15,30,111,29,4,0,4.33,4,48
2024-07-22,30,114,26,0,1,3.77,5,65
2024-07-29,30,116,36,3,0,4.03,4,71
2024-08-05,30,109,37,1,0,4.47,3,35
2024-08-12,30,113,38,2,0,4.18,4,65
2024-08-19,30,113,27,0,0,3.1,4,39
2024-08-26,30,111,24,2,1,3.51,4,68
2024-09-02,30,114,32,0,0,4.96,4,65
2024-09-09,30,112,26,4,1,3.51,3,87
2024-09-16,30,112,25,1,0,3.18,4,53
2024-09-23,30,114,24,2,2,4.31,5,42
2024-09-30,30,115,36,2,0,3.41,3,42
2024-10-07,30,113,31,1,0,4.24,3,84
2024-10-14,30,113,35,1,1,4.58,4,69
2024-10-21,30,113,24,2,0,3.45,4,38
2024-10-28,30,112,31,2,0,3.16,5,46
2024-11-04,30,111,36,4,1,4.13,3,39
2024-11-11,30,110,30,3,0,4.0,3,77
2024-11-18,30,114,27,0,2,3.57,3,88
2024-11-25,30,116,32,0,0,4.22,4,59
2024-12-02,30,110,33,0,0,5.68,4,40
2024-12-09,30,109,36,1,1,4.92,4,35
2024-12-16,30,113,36,2,1,5.96,3,56
2024-12-23,30,112,32,0,0,5.27,3,72
2024-12-30,30,115,35,0,1,6.34,5,74
2025-01-06,30,111,24,0,1,5.13,4,81
2025-01-13,30,111,22,3,0,5.0,4,75
2025-01-20,30,114,30,3,1,4.99,4,71
2025-01-27,30,108,25,3,1,5.93,3,77
2025-02-03,30,108,22,2,0,5.3,4,55
2025-02-10,30,113,26,0,0,4.68,5,36
2025-02-17,30,113,39,1,0,4.59,3,60
2025-02-24,30,116,28,2,1,4.87,4,61
2025-03-03,30,114,31,2,0,3.31,5,76
2025-03-10,30,111,23,3,1,3.06,4,75
2025-03-17,30,111,36,1,3,3.29,4,56
2025-03-24,30,111,37,2,1,4.58,3,43
2025-03-31,30,112,29,0,1,3.21,4,61
2025-04-07,30,115,39,2,0,4.62,4,78
2025-04-14,30,109,22,1,0,3.63,4,62
2025-04-21,30,117,38,2,1,4.45,4,42
2025-04-28,30,113,26,3,0,4.97,4,71
2025-05-05,30,111,30,1,0,4.84,3,87
2025-05-12,30,111,31,3,0,3.19,4,47
2025-05-19,30,112,35,1,1,3.57,3,89
2025-05-26,30,113,32,3,1,3.85,4,88
2025-06-02,30,113,25,0,0,4.19,3,82
2025-06-09,30,113,37,2,0,3.94,4,85
2025-06-16,30,113,35,2,0,4.02,4,51
2025-06-23,30,114,36,4,0,3.32,4,89
2025-06-30,30,110,23,2,0,4.06,4,50
2024-01-01,31,26,6,0,0,5.56,1,17
2024-01-08,31,28,7,0,0,6.12,1,9
2024-01-15,31,29,7,0,0,5.76,1,18
2024-01-22,31,27,8,0,0,5.98,1,10
2024-01-29,31,33,8,0,0,4.97,1,15
2024-02-05,31,27,9,1,1,4.89,1,17
2024-02-12,31,28,8,0,0,6.27,1,14
2024-02-19,31,25,7,0,0,4.89,0,14
2024-02-26,31,25,7,0,0,5.2,0,18
2024-03-04,31,27,9,1,0,3.26,1,12
2024-03-11,31,27,9,0,0,4.41,1,21
2024-03-18,31,30,9,0,0,3.16,1,17
2024-03-25,31,24,8,0,1,4.12,0,12
2024-04-01,31,27,8,1,0,4.89,1,11
2024-04-08,31,29,6,0,0,3.93,1,18
2024-04-15,31,25,5,0,0,4.53,1,9
2024-04-22,31,29,9,1,0,4.53,1,12
2024-04-29,31,30,6,1,0,3.02,1,21
2024-05-06,31,26,5,1,0,3.44,1,10
2024-05-13,31,29,9,1,0,3.61,1,12
2024-05-20,31,29,7,0,0,4.03,1,10
2024-05-27,31,27,6,0,0,3.84,0,20
2024-06-03,31,27,9,0,0,3.62,0,21
2024-06-10,31,31,6,0,0,3.35,1,12
2024-06-17,31,27,6,0,1,3.22,1,19
2024-06-24,31,28,5,0,0,4.71,1,8
2024-07-01,31,26,7,0,0,3.4,0,18
2024-07-08,31,28,8,0,1,3.42,1,12
2024-07-15,31,23,5,0,0,2.79,0,18
2024-07-22,31,29,6,0,0,3.51,1,17
2024-07-29,31,28,5,0,0,4.44,1,14
2024-08-05,31,28,7,0,1,2.97,1,16
2024-08-12,31,28,7,0,1,4.17,1,17
2024-08-19,31,28,9,0,0,3.53,0,15
2024-08-26,31,29,6,0,0,3.29,1,18
2024-09-02,31,29,9,1,0,3.71,0,19
2024-09-09,31,29,9,0,0,3.2,1,13
2024-09-16,31,32,10,1,0,4.64,1,19
2024-09-23,31,31,6,1,0,3.87,1,23
2024-09-30,31,25,8,0,0,3.3,0,11
2024-10-07,31,28,7,0,0,4.43,1,17
2024-10-14,31,25,5,0,0,3.45,0,15
2024-10-21,31,24,6,0,0,4.4,1,10
2024-10-28,31,26,9,1,0,4.04,0,14
2024-11-04,31,26,9,0,0,4.69,1,7
2024-11-11,31,27,8,0,0,3.42,1,13
2024-11-18,31,27,7,0,0,4.12,0,21
2024-11-25,31,30,9,1,0,3.75,1,19
2024-12-02,31,29,9,0,0,4.75,1,15
2024-12-09,31,28,6,0,0,6.19,1,8
2024-12-16,31,28,9,0,0,6.09,1,12
2024-12-23,31,28,9,1,0,5.75,1,17
2024-12-30,31,29,6,0,0,6.18,1,20
2025-01-06,31,31,7,0,0,5.56,1,15
2025-01-13,31,27,9,0,0,6.45,1,20
2025-01-20,31,29,6,0,0,4.64,1,12
2025-01-27,31,25,5,0,0,4.5,1,15
2025-02-03,31,25,5,0,0,5.89,1,17
2025-02-10,31,27,7,0,1,4.79,1,9
2025-02-17,31,30,9,0,0,6.06,1,13
2025-02-24,31,28,6,0,0,6.5,0,14
2025-03-03,31,27,5,0,0,4.74,1,13
2025-03-10,31,28,7,0,0,3.42,1,15
2025-03-17,31,26,9,0,0,4.27,1,10
2025-03-24,31,29,8,0,0,3.94,0,14
2025-03-31,31,26,8,0,0,3.77,1,9
2025-04-07,31,30,9,1,0,3.18,1,21
2025-04-14,31,27,7,1,0,3.27,1,9
2025-04-21,31,26,7,0,0,3.85,0,12
2025-04-28,31,31,6,0,1,4.37,1,9
2025-05-05,31,30,9,0,0,3.4,1,10
2025-05-12,31,28,7,0,1,3.69,1,10
2025-05-19,31,30,7,0,0,4.28,1,14
2025-05-26,31,27,6,0,0,3.25,0,9
2025-06-02,31,30,7,0,0,4.41,1,15
2025-06-09,31,31,8,0,0,4.05,1,15
2025-06-16,31,28,7,0,0,3.67,1,19
2025-06-23,31,29,7,0,1,4.85,1,22
2025-06-30,31,31,9,0,0,4.25,1,20
2024-01-01,32,34,10,0,0,6.49,1,21
2024-01-08,32,31,6,0,0,4.99,1,24
2024-01-15,32,35,9,1,0,5.45,1,14
2024-01-22,32,32,6,0,0,4.88,1,17
2024-01-29,32,32,8,0,0,5.79,1,9
2024-02-05,32,32,8,1,0,6.11,1,23
2024-02-12,32,32,9,0,0,5.05,1,10
2024-02-19,32,34,9,0,0,5.03,1,20
2024-02-26,32,30,6,0,1,5.44,1,15
2024-03-04,32,30,8,0,0,4.34,1,18
2024-03-11,32,30,9,1,1,4.72,1,22
2024-03-18,32,33,10,0,0,3.41,1,11
2024-03-25,32,32,9,0,0,4.08,1,16
2024-04-01,32,34,10,0,1,4.64,1,13
2024-04-08,32,32,7,1,0,4.88,1,25
2024-04-15,32,30,7,0,0,3.19,1,17
2024-04-22,32,29,7,0,0,4.02,1,18
2024-04-29,32,33,9,0,0,4.5,1,25
2024-05-06,32,31,7,0,0,4.85,1,11
2024-05-13,32,32,9,0,0,3.74,1,22
2024-05-20,32,33,10,1,0,3.5,1,23
2024-05-27,32,30,10,0,0,3.3,1,15
2024-06-03,32,30,9,1,0,3.52,1,14
2024-06-10,32,33,8,1,0,4.63,1,10
2024-06-17,32,29,8,0,0,3.13,0,20
2024-06-24,32,32,10,0,0,3.01,1,20
2024-07-01,32,30,9,0,0,3.05,1,17
2024-07-08,32,30,8,0,0,3.87,1,21
2024-07-15,32,30,7,0,0,3.94,0,19
2024-07-22,32,30,10,0,0,2.98,1,23
2024-07-29,32,29,7,1,0,2.97,1,10
2024-08-05,32,32,9,0,1,3.95,1,14
2024-08-12,32,34,7,0,0,4.37,1,20
2024-08-19,32,27,7,0,0,3.57,0,16
2024-08-26,32,30,8,0,0,2.87,1,16
2024-09-02,32,31,8,1,0,3.51,1,21
2024-09-09,32,30,9,0,0,3.12,1,11
2024-09-16,32,34,7,0,0,3.37,1,17
2024-09-23,32,33,9,1,0,4.53,1,21
2024-09-30,32,35,8,0,0,4.57,1,17
2024-10-07,32,31,9,0,0,3.45,1,15
2024-10-14,32,35,8,0,0,3.41,1,12
2024-10-21,32,33,7,0,0,4.63,1,12
2024-10-28,32,30,8,0,0,3.79,1,9
2024-11-04,32,29,6,0,0,3.5,1,23
2024-11-11,32,32,10,0,0,3.11,1,21
2024-11-18,32,32,9,1,0,4.4,1,18
2024-11-25,32,32,10,0,0,3.43,1,17
2024-12-02,32,34,9,1,0,5.02,1,13
2024-12-09,32,33,9,0,0,5.39,1,22
2024-12-16,32,33,7,0,1,6.06,1,19
2024-12-23,32,30,6,0,0,5.82,1,23
2024-12-30,32,31,7,0,0,6.19,1,9
2025-01-06,32,30,8,0,0,5.43,1,20
2025-01-13,32,29,8,0,1,5.65,0,11
2025-01-20,32,30,6,0,1,6.05,1,14
2025-01-27,32,30,9,0,0,5.9,1,13
2025-02-03,32,34,8,0,0,4.62,1,14
2025-02-10,32,29,7,0,0,6.1,0,10
2025-02-17,32,32,8,0,0,5.0,1,23
2025-02-24,32,28,6,0,0,5.17,1,14
2025-03-03,32,30,7,1,0,3.86,1,17
2025-03-10,32,28,6,1,0,4.89,0,16
2025-03-17,32,31,8,0,1,4.95,1,18
2025-03-24,32,26,8,0,0,4.73,1,16
2025-03-31,32,29,7,0,0,4.23,1,16
2025-04-07,32,32,8,0,0,4.02,1,18
2025-04-14,32,32,10,1,0,3.69,1,18
2025-04-21,32,30,7,0,0,4.03,1,19
2025-04-28,32,31,9,0,0,4.04,1,18
2025-05-05,32,32,8,0,0,4.01,1,15
2025-05-12,32,27,9,0,0,3.07,1,8
2025-05-19,32,33,7,0,0,3.16,1,16
2025-05-26,32,33,8,0,0,4.19,1,15
2025-06-02,32,30,10,0,0,3.35,0,22
2025-06-09,32,32,8,0,0,3.97,1,14
2025-06-16,32,31,8,0,0,4.61,1,10
2025-06-23,32,32,8,0,0,3.97,1,19
2025-06-30,32,30,9,0,0,3.94,1,21
2024-01-01,33,34,10,1,0,4.77,1,24
2024-01-08,33,30,9,1,0,5.83,1,11
2024-01-15,33,26,6,0,0,5.58,0,16
2024-01-22,33,30,8,0,0,5.21,1,17
2024-01-29,33,25,5,0,0,6.25,1,8
2024-02-05,33,30,9,0,0,5.09,1,11
2024-02-12,33,29,5,0,1,5.51,1,12
2024-02-19,33,31,8,0,0,5.52,1,11
2024-02-26,33,28,6,1,0,5.08,1,19
2024-03-04,33,30,8,1,0,3.58,1,12
2024-03-11,33,26,6,0,0,3.82,1,17
2024-03-18,33,31,8,0,1,3.44,1,18
2024-03-25,33,29,5,0,0,4.03,0,15
2024-04-01,33,31,7,0,0,4.39,1,18
2024-04-08,33,31,8,0,0,4.71,1,12
2024-04-15,33,33,10,1,0,4.68,1,19
2024-04-22,33,33,10,0,0,4.59,1,23
2024-04-29,33,30,7,0,0,4.75,1,13
2024-05-06,33,30,6,0,0,4.58,1,11
2024-05-13,33,29,6,1,0,3.11,1,10
2024-05-20,33,29,9,1,0,4.91,1,10
2024-05-27,33,31,7,0,0,4.06,1,13
2024-06-03,33,34,10,0,0,4.64,1,25
2024-06-10,33,29,10,0,0,3.11,1,20
2024-06-17,33,28,9,0,0,4.02,1,20
2024-06-24,33,26,8,0,0,3.72,1,19
2024-07-01,33,28,6,0,0,3.93,0,11
2024-07-08,33,32,7,0,0,2.64,1,16
2024-07-15,33,29,6,1,0,3.36,1,15
2024-07-22,33,29,7,0,0,2.88,1,15
2024-07-29,33,32,9,0,0,2.85,1,19
2024-08-05,33,30,7,0,0,2.56,1,11
2024-08-12,33,29,7,0,0,4.0,1,19
2024-08-19,33,31,8,0,0,3.95,1,23
2024-08-26,33,33,9,1,0,2.63,1,19
2024-09-02,33,28,6,0,0,3.57,1,19
2024-09-09,33,36,11,1,0,4.25,1,17
2024-09-16,33,34,8,1,0,4.52,1,12
2024-09-23,33,30,7,0,1,4.81,1,18
2024-09-30,33,30,7,0,0,4.49,1,18
2024-10-07,33,34,7,0,0,3.99,1,24
2024-10-14,33,32,8,1,0,3.63,1,12
2024-10-21,33,26,8,0,0,4.77,1,14
2024-10-28,33,32,6,0,1,4.34,1,20
2024-11-04,33,28,6,0,0,3.25,1,20
2024-11-11,33,31,8,0,0,4.49,1,15
2024-11-18,33,34,9,0,1,3.76,1,11
2024-11-25,33,29,9,0,0,4.91,1,22
2024-12-02,33,30,7,0,0,5.0,1,19
2024-12-09,33,31,9,0,0,5.68,1,11
2024-12-16,33,29,8,0,0,6.47,1,18
2024-12-23,33,31,9,0,0,4.95,1,12
2024-12-30,33,31,8,0,2,5.56,1,16
2025-01-06,33,33,7,1,0,5.27,1,14
2025-01-13,33,30,9,0,0,6.2,1,23
2025-01-20,33,30,8,0,0,5.27,1,23
2025-01-27,33,33,11,1,0,5.91,1,21
2025-02-03,33,30,10,0,0,5.6,1,12
2025-02-10,33,32,10,0,0,5.52,1,19
2025-02-17,33,27,5,0,0,6.05,0,13
2025-02-24,33,31,8,0,0,4.86,1,12
2025-03-03,33,31,7,0,1,3.91,1,22
2025-03-10,33,30,9,0,0,3.79,1,10
2025-03-17,33,34,10,0,0,3.16,1,26
2025-03-24,33,29,9,0,0,4.48,1,21
2025-03-31,33,33,9,0,0,4.23,1,16
2025-04-07,33,35,9,0,0,3.12,1,16
2025-04-14,33,31,8,0,0,4.61,1,14
2025-04-21,33,26,5,0,0,4.66,0,12
2025-04-28,33,28,6,0,0,4.16,1,21
2025-05-05,33,28,6,0,0,4.17,1,18
2025-05-12,33,29,9,0,0,4.55,1,13
2025-05-19,33,31,8,0,0,4.2,1,13
2025-05-26,33,29,6,0,0,4.4,1,20
2025-06-02,33,30,8,0,0,4.81,1,14
2025-06-09,33,33,10,0,0,3.72,1,22
2025-06-16,33,30,10,0,0,3.66,1,15
2025-06-23,33,32,10,1,0,4.71,1,9
2025-06-30,33,35,11,0,0,4.61,1,21
2024-01-01,34,40,9,0,0,5.09,1,17
2024-01-08,34,40,9,0,0,4.65,1,13
2024-01-15,34,39,10,0,1,4.59,1,19
2024-01-22,34,41,11,0,0,6.12,1,20
2024-01-29,34,34,6,0,0,5.57,1,13
2024-02-05,34,32,8,0,0,6.13,1,24
2024-02-12,34,36,12,0,0,6.17,1,24
2024-02-19,34,39,13,1,0,5.24,1,14
2024-02-26,34,38,9,0,0,5.4,1,29
2024-03-04,34,39,11,1,1,3.9,1,18
2024-03-11,34,33,7,0,0,3.74,1,25
2024-03-18,34,35,12,0,0,3.39,1,26
2024-03-25,34,39,12,1,0,4.45,1,26
2024-04-01,34,40,11,0,0,3.44,1,15
2024-04-08,34,35,12,0,1,4.49,1,13
2024-04-15,34,38,12,1,0,4.09,1,12
2024-04-22,34,43,12,1,0,3.06,1,30
2024-04-29,34,38,9,0,0,3.29,1,18
2024-05-06,34,40,11,1,0,4.35,1,13
2024-05-13,34,42,9,1,0,4.13,1,32
2024-05-20,34,40,11,1,0,3.25,1,19
2024-05-27,34,40,8,0,0,4.38,1,19
2024-06-03,34,37,8,0,1,3.04,1,16
2024-06-10,34,37,10,0,0,3.23,1,23
2024-06-17,34,39,10,0,1,4.28,1,19
2024-06-24,34,38,12,1,0,3.12,1,24
2024-07-01,34,35,7,0,0,3.8,1,20
2024-07-08,34,37,7,0,0,4.48,1,24
2024-07-15,34,34,7,0,0,4.19,1,17
2024-07-22,34,35,8,0,0,3.27,1,25
2024-07-29,34,37,11,0,0,2.84,1,26
2024-08-05,34,32,7,0,1,3.4,1,21
2024-08-12,34,40,11,0,0,3.72,1,18
2024-08-19,34,36,12,0,0,4.26,1,25
2024-08-26,34,38,11,0,0,4.1,1,15
2024-09-02,34,40,10,1,0,4.05,1,18
2024-09-09,34,34,9,1,0,3.5,1,21
2024-09-16,34,38,8,1,0,4.73,1,22
2024-09-23,34,40,13,0,0,3.36,1,25
2024-09-30,34,39,11,1,0,4.15,1,21
2024-10-07,34,34,10,1,0,3.89,1,17
2024-10-14,34,34,10,0,0,3.97,1,14
2024-10-21,34,36,8,1,0,3.25,1,24
2024-10-28,34,38,8,1,0,4.11,1,23
2024-11-04,34,37,11,0,0,3.53,1,13
2024-11-11,34,40,8,0,0,3.41,1,18
2024-11-18,34,35,7,1,0,4.7,1,27
2024-11-25,34,36,11,0,0,3.3,1,13
2024-12-02,34,37,12,0,0,6.48,1,13
2024-12-09,34,37,9,1,0,4.51,1,28
2024-12-16,34,39,12,0,0,6.31,1,12
2024-12-23,34,41,8,0,1,5.32,1,18
2024-12-30,34,38,12,1,0,6.09,1,30
2025-01-06,34,38,12,0,0,5.77,1,27
2025-01-13,34,34,10,1,1,5.08,1,13
2025-01-20,34,38,12,1,0,6.42,1,29
2025-01-27,34,35,9,0,0,4.96,1,18
2025-02-03,34,36,9,1,0,5.49,1,12
2025-02-10,34,37,9,0,0,5.02,1,26
2025-02-17,34,40,12,1,0,6.11,1,31
2025-02-24,34,41,13,0,0,6.21,1,27
2025-03-03,34,38,9,0,0,3.27,1,22
2025-03-10,34,42,13,0,0,4.58,1,30
2025-03-17,34,39,12,1,0,3.71,1,22
2025-03-24,34,35,11,0,0,4.81,1,26
2025-03-31,34,35,11,1,0,3.36,1,13
2025-04-07,34,36,11,0,0,4.48,1,18
2025-04-14,34,35,7,0,1,4.17,1,20
2025-04-21,34,39,10,0,0,4.5,1,27
2025-04-28,34,34,9,0,0,3.73,1,22
2025-05-05,34,37,9,0,1,3.67,1,26
2025-05-12,34,40,8,1,0,3.01,1,29
2025-05-19,34,37,7,0,0,4.92,1,22
2025-05-26,34,40,12,0,1,3.73,1,29
2025-06-02,34,36,11,0,0,4.39,1,24
2025-06-09,34,38,8,0,0,4.46,1,19
2025-06-16,34,37,8,0,1,4.84,1,19
2025-06-23,34,39,12,1,0,3.65,1,23
2025-06-30,34,38,11,0,0,4.14,1,12
2024-01-01,35,95,19,0,0,4.73,3,42
2024-01-08,35,96,22,2,0,5.39,3,37
2024-01-15,35,94,29,3,0,5.15,3,51
2024-01-22,35,93,25,1,1,6.29,3,40
2024-01-29,35,94,26,2,0,4.61,3,40
2024-02-05,35,95,31,2,2,4.8,3,73
2024-02-12,35,92,26,0,1,5.67,2,50
2024-02-19,35,91,26,1,0,5.13,4,57
2024-02-26,35,94,32,0,0,5.93,4,43
2024-03-04,35,96,20,0,1,4.07,3,44
2024-03-11,35,95,22,0,1,4.11,4,55
2024-03-18,35,91,23,2,0,4.31,3,56
2024-03-25,35,95,26,2,0,3.44,3,69
2024-04-01,35,94,19,2,2,4.2,4,35
2024-04-08,35,95,31,0,0,3.18,3,34
2024-04-15,35,92,30,2,0,3.57,2,31
2024-04-22,35,95,19,2,0,3.49,3,30
2024-04-29,35,95,21,0,0,3.26,4,74
2024-05-06,35,96,19,2,1,4.4,3,68
2024-05-13,35,94,30,0,0,4.29,3,69
2024-05-20,35,94,22,0,0,4.11,3,68
2024-05-27,35,95,30,3,3,4.29,3,41
2024-06-03,35,94,22,0,0,4.2,4,59
2024-06-10,35,98,31,1,1,3.38,4,69
2024-06-17,35,92,26,2,1,3.49,3,62
2024-06-24,35,96,23,2,0,3.93,4,34
2024-07-01,35,94,29,1,2,4.47,4,51
2024-07-08,35,94,30,3,0,2.64,4,72
2024-07-15,35,94,19,2,0,3.08,4,65
2024-07-22,35,96,27,2,0,3.29,3,61
2024-07-29,35,96,24,3,0,2.87,3,70
2024-08-05,35,90,28,2,0,3.01,2,66
2024-08-12,35,91,23,3,0,3.95,4,60
2024-08-19,35,96,28,0,1,2.62,4,60
2024-08-26,35,95,26,1,1,4.06,3,42
2024-09-02,35,95,22,1,0,3.07,3,60
2024-09-09,35,95,24,1,0,3.04,3,42
2024-09-16,35,96,30,1,0,4.03,3,68
2024-09-23,35,95,26,0,1,4.2,3,62
2024-09-30,35,97,29,3,0,3.98,3,58
2024-10-07,35,94,27,0,0,4.7,4,61
2024-10-14,35,90,18,3,0,3.7,4,44
2024-10-21,35,94,19,0,1,3.25,4,33
2024-10-28,35,93,22,2,0,4.27,3,41
2024-11-04,35,92,20,1,1,4.51,3,69
2024-11-11,35,96,21,1,0,3.92,3,66
2024-11-18,35,95,30,2,0,3.1,3,45
2024-11-25,35,97,30,0,0,3.32,3,55
2024-12-02,35,99,33,0,0,5.52,3,36
2024-12-09,35,95,33,0,2,5.66,4,69
2024-12-16,35,94,30,2,0,5.92,3,70
2024-12-23,35,93,31,1,0,4.67,2,36
2024-12-30,35,92,25,3,0,5.42,3,41
2025-01-06,35,93,26,0,0,4.91,4,68
2025-01-13,35,93,19,0,0,5.37,3,66
2025-01-20,35,93,31,2,0,5.59,4,37
2025-01-27,35,97,24,0,1,4.51,3,47
2025-02-03,35,94,29,2,0,6.01,3,36
2025-02-10,35,96,24,0,0,5.2,3,43
2025-02-17,35,95,30,3,0,6.45,3,52
2025-02-24,35,92,27,1,0,4.67,3,35
2025-03-03,35,90,18,1,0,3.17,2,32
2025-03-10,35,95,21,1,0,4.44,3,32
2025-03-17,35,97,32,0,0,4.66,4,69
2025-03-24,35,94,26,1,0,3.21,3,44
2025-03-31,35,96,27,3,0,4.87,3,69
2025-04-07,35,95,23,0,0,4.08,3,52
2025-04-14,35,97,26,1,0,3.72,3,47
2025-04-21,35,95,27,1,0,3.25,3,58
2025-04-28,35,95,31,1,0,3.66,3,33
2025-05-05,35,93,19,1,0,4.53,3,68
2025-05-12,35,93,25,3,0,3.47,3,52
2025-05-19,35,94,30,1,0,3.49,3,54
2025-05-26,35,95,29,3,0,3.33,3,68
2025-06-02,35,96,25,0,0,4.38,3,34
2025-06-09,35,95,22,0,0,3.19,3,66
2025-06-16,35,92,20,2,0,3.61,3,28
2025-06-23,35,97,20,0,0,3.25,4,65
2025-06-30,35,95,31,1,0,3.58,3,47
2024-01-01,36,53,13,1,0,5.03,2,40
2024-01-08,36,52,13,0,0,5.42,1,25
2024-01-15,36,49,12,1,0,6.04,1,24
2024-01-22,36,53,16,1,0,5.21,2,38
2024-01-29,36,52,17,0,1,6.38,1,24
2024-02-05,36,50,10,0,0,5.93,1,38
2024-02-12,36,52,14,2,0,4.73,1,36
2024-02-19,36,50,12,1,1,6.06,2,32
2024-02-26,36,53,17,0,0,4.5,1,30
2024-03-04,36,51,16,0,0,4.76,1,30
2024-03-11,36,47,13,1,0,4.52,1,15
2024-03-18,36,49,11,0,0,4.3,2,26
2024-03-25,36,49,11,0,1,3.23,1,31
2024-04-01,36,54,15,0,0,3.9,1,41
2024-04-08,36,55,13,1,0,3.27,2,39
2024-04-15,36,50,14,0,0,3.36,2,22
2024-04-22,36,53,15,1,0,3.22,2,35
2024-04-29,36,54,11,1,0,4.18,2,26
