site_id,week_start_date,shift_type,scheduled_hours,actual_hours,agency_hours,overtime_hours,demand_volume,service_level_score
2,2024-11-18,Morning,47,45,0,0,270,0.91
2,2024-11-18,Afternoon,60,58,0,0,360,0.942
2,2024-11-18,Evening,28,32,4,0,180,0.873
2,2024-11-18,Weekend,24,27,3,1,315,0.819
2,2024-11-25,Morning,51,49,0,0,270,0.947
2,2024-11-25,Afternoon,59,59,0,0,360,0.922
2,2024-11-25,Evening,31,36,6,0,180,0.918
2,2024-11-25,Weekend,25,29,5,0,315,0.848
2,2024-12-02,Morning,48,47,0,0,270,0.935
2,2024-12-02,Afternoon,56,53,0,0,360,0.93
2,2024-12-02,Evening,31,37,6,0,180,0.914
2,2024-12-02,Weekend,23,28,4,2,315,0.803
2,2024-12-09,Morning,53,52,1,0,270,0.902
2,2024-12-09,Afternoon,57,55,0,0,360,0.943
2,2024-12-09,Evening,28,30,4,0,180,0.896
2,2024-12-09,Weekend,26,32,5,1,315,0.802
2,2024-12-16,Morning,49,46,0,0,270,0.952
2,2024-12-16,Afternoon,64,63,2,0,360,0.942
2,2024-12-16,Evening,30,32,4,0,180,0.899
2,2024-12-16,Weekend,24,30,5,1,315,0.852
2,2024-12-23,Morning,49,48,0,0,270,0.93
2,2024-12-23,Afternoon,56,54,0,0,360,0.924
2,2024-12-23,Evening,28,29,3,0,180,0.881
2,2024-12-23,Weekend,23,27,4,1,315,0.848
2,2024-12-30,Morning,51,49,0,0,270,0.908
2,2024-12-30,Afternoon,63,62,0,0,360,0.909
2,2024-12-30,Evening,30,33,5,0,180,0.869
2,2024-12-30,Weekend,25,29,4,1,315,0.86
2,2025-01-06,Morning,53,51,1,0,270,0.954
2,2025-01-06,Afternoon,61,58,0,0,360,0.939
2,2025-01-06,Evening,28,31,4,0,180,0.901
2,2025-01-06,Weekend,25,26,2,1,315,0.846
2,2025-01-13,Morning,47,45,0,0,270,0.953
2,2025-01-13,Afternoon,60,57,0,0,360,0.947
2,2025-01-13,Evening,32,37,5,0,180,0.915
2,2025-01-13,Weekend,23,25,4,0,315,0.824
2,2025-01-20,Morning,52,52,0,0,270,0.907
2,2025-01-20,Afternoon,58,57,0,0,360,0.906
2,2025-01-20,Evening,28,30,3,0,180,0.896
2,2025-01-20,Weekend,24,28,4,1,315,0.834
2,2025-01-27,Morning,48,48,0,0,270,0.947
2,2025-01-27,Afternoon,55,54,0,0,360,0.92
2,2025-01-27,Evening,30,31,3,0,180,0.893
2,2025-01-27,Weekend,26,29,4,1,315,0.852
2,2025-02-03,Morning,53,50,0,0,270,0.945
2,2025-02-03,Afternoon,60,59,0,0,360,0.928
2,2025-02-03,Evening,30,34,6,0,180,0.889
2,2025-02-03,Weekend,24,26,3,0,315,0.816
2,2025-02-10,Morning,47,47,0,0,270,0.922
2,2025-02-10,Afternoon,62,62,0,0,360,0.908
2,2025-02-10,Evening,31,33,3,0,180,0.872
2,2025-02-10,Weekend,23,26,3,1,315,0.83
2,2025-02-17,Morning,53,53,0,0,270,0.918
2,2025-02-17,Afternoon,55,55,0,0,360,0.943
2,2025-02-17,Evening,28,29,3,0,180,0.875
2,2025-02-17,Weekend,25,27,4,0,315,0.801
2,2025-02-24,Morning,50,49,0,0,270,0.932
2,2025-02-24,Afternoon,61,61,0,0,360,0.918
2,2025-02-24,Evening,28,31,3,0,180,0.892
2,2025-02-24,Weekend,25,30,5,1,315,0.802
2,2025-03-03,Morning,49,48,0,0,270,0.921
2,2025-03-03,Afternoon,57,56,0,0,360,0.949
2,2025-03-03,Evening,29,33,5,0,180,0.863
2,2025-03-03,Weekend,26,30,3,2,315,0.852
2,2025-03-10,Morning,47,47,0,0,270,0.904
2,2025-03-10,Afternoon,57,55,0,0,360,0.929
2,2025-03-10,Evening,29,33,5,0,180,0.914
2,2025-03-10,Weekend,26,28,3,1,315,0.827
2,2025-03-17,Morning,52,51,0,0,270,0.947
2,2025-03-17,Afternoon,55,54,0,0,360,0.906
2,2025-03-17,Evening,27,29,3,0,180,0.884
2,2025-03-17,Weekend,23,25,2,1,315,0.829
2,2025-03-24,Morning,50,48,0,0,270,0.91
2,2025-03-24,Afternoon,55,55,0,0,360,0.901
2,2025-03-24,Evening,27,31,5,0,180,0.918
2,2025-03-24,Weekend,23,24,2,1,315,0.84
2,2025-03-31,Morning,52,50,0,0,270,0.903
2,2025-03-31,Afternoon,63,62,0,0,360,0.941
2,2025-03-31,Evening,28,31,5,0,180,0.89
2,2025-03-31,Weekend,25,29,4,1,315,0.841
2,2025-04-07,Morning,47,47,0,0,270,0.918
2,2025-04-07,Afternoon,58,56,0,0,360,0.917
2,2025-04-07,Evening,29,34,6,0,180,0.896
2,2025-04-07,Weekend,26,32,4,2,315,0.812
2,2025-04-14,Morning,52,51,0,0,270,0.934
2,2025-04-14,Afternoon,63,61,0,0,360,0.904
2,2025-04-14,Evening,31,34,5,0,180,0.87
2,2025-04-14,Weekend,26,29,3,2,315,0.858
2,2025-04-21,Morning,50,49,0,0,270,0.928
2,2025-04-21,Afternoon,59,57,0,0,360,0.901
2,2025-04-21,Evening,32,37,5,0,180,0.909
2,2025-04-21,Weekend,23,25,2,1,315,0.858
2,2025-04-28,Morning,49,47,0,0,270,0.95
2,2025-04-28,Afternoon,55,53,0,0,360,0.933
2,2025-04-28,Evening,31,33,3,0,180,0.874
2,2025-04-28,Weekend,26,30,4,1,315,0.823
2,2025-05-05,Morning,53,56,3,0,270,0.91
2,2025-05-05,Afternoon,59,59,0,0,360,0.91
2,2025-05-05,Evening,29,30,3,0,180,0.9
2,2025-05-05,Weekend,23,26,4,0,315,0.838
2,2025-05-12,Morning,46,44,0,0,270,0.936
2,2025-05-12,Afternoon,62,61,0,0,360,0.916
2,2025-05-12,Evening,29,33,6,0,180,0.917
2,2025-05-12,Weekend,26,29,4,0,315,0.822
2,2025-05-19,Morning,49,49,0,0,270,0.935
2,2025-05-19,Afternoon,60,59,0,0,360,0.928
2,2025-05-19,Evening,31,33,3,0,180,0.907
2,2025-05-19,Weekend,25,26,3,0,315,0.832
2,2025-05-26,Morning,49,47,0,0,270,0.93
2,2025-05-26,Afternoon,64,61,0,0,360,0.954
2,2025-05-26,Evening,29,34,6,0,180,0.887
2,2025-05-26,Weekend,25,29,3,1,315,0.849
2,2025-06-02,Morning,53,51,0,0,270,0.906
2,2025-06-02,Afternoon,55,52,0,0,360,0.904
2,2025-06-02,Evening,32,38,6,0,180,0.888
2,2025-06-02,Weekend,24,27,2,2,315,0.834
2,2025-06-09,Morning,48,46,0,0,270,0.92
2,2025-06-09,Afternoon,61,61,0,0,360,0.946
2,2025-06-09,Evening,32,36,4,0,180,0.864
2,2025-06-09,Weekend,23,26,2,2,315,0.828
2,2025-06-16,Morning,48,46,0,0,270,0.946
2,2025-06-16,Afternoon,58,56,0,0,360,0.93
2,2025-06-16,Evening,28,29,2,0,180,0.891
2,2025-06-16,Weekend,25,28,3,1,315,0.834
2,2025-06-23,Morning,48,48,0,0,270,0.941
2,2025-06-23,Afternoon,62,61,0,0,360,0.955
2,2025-06-23,Evening,31,35,4,0,180,0.908
2,2025-06-23,Weekend,23,24,2,0,315,0.801
2,2025-06-30,Morning,49,50,1,0,270,0.903
2,2025-06-30,Afternoon,55,52,0,0,360,0.949
2,2025-06-30,Evening,28,30,3,0,180,0.916
2,2025-06-30,Weekend,23,27,4,1,315,0.83
3,2024-01-01,Morning,274,274,0,0,270,0.951
3,2024-01-01,Afternoon,301,297,0,0,360,0.937
3,2024-01-01,Evening,175,177,0,0,180,0.866
3,2024-01-01,Weekend,148,149,0,0,315,0.881
3,2024-01-08,Morning,292,291,0,0,270,0.904
3,2024-01-08,Afternoon,332,316,0,0,360,0.925
3,2024-01-08,Evening,182,174,0,0,180,0.895
3,2024-01-08,Weekend,146,140,0,0,315,0.895
3,2024-01-15,Morning,299,302,0,0,270,0.934
3,2024-01-15,Afternoon,305,293,0,0,360,0.949
3,2024-01-15,Evening,188,184,0,0,180,0.87
3,2024-01-15,Weekend,134,131,0,0,315,0.898
3,2024-01-22,Morning,299,298,0,0,270,0.957
3,2024-01-22,Afternoon,309,297,0,0,360,0.952
3,2024-01-22,Evening,192,194,0,0,180,0.88
3,2024-01-22,Weekend,132,131,0,0,315,0.863
3,2024-01-29,Morning,284,281,0,0,270,0.951
3,2024-01-29,Afternoon,319,325,0,0,360,0.943
3,2024-01-29,Evening,188,179,0,0,180,0.895
3,2024-01-29,Weekend,136,144,0,12,315,0.892
3,2024-02-05,Morning,283,279,0,0,270,0.944
3,2024-02-05,Afternoon,318,322,0,0,360,0.922
3,2024-02-05,Evening,177,171,0,0,180,0.862
3,2024-02-05,Weekend,130,124,0,0,315,0.913
3,2024-02-12,Morning,273,274,0,0,270,0.905
3,2024-02-12,Afternoon,317,307,0,0,360,0.957
3,2024-02-12,Evening,171,164,0,0,180,0.871
3,2024-02-12,Weekend,146,151,0,7,315,0.92
3,2024-02-19,Morning,277,269,0,0,270,0.936
3,2024-02-19,Afternoon,299,294,0,0,360,0.955
3,2024-02-19,Evening,179,170,0,0,180,0.917
3,2024-02-19,Weekend,136,142,0,13,315,0.9
3,2024-02-26,Morning,277,274,0,0,270,0.939
3,2024-02-26,Afternoon,336,339,0,0,360,0.947
3,2024-02-26,Evening,178,174,0,0,180,0.899
3,2024-02-26,Weekend,137,138,5,0,315,0.902
3,2024-03-04,Morning,272,268,0,0,270,0.958
3,2024-03-04,Afternoon,336,350,18,0,360,0.93
3,2024-03-04,Evening,193,193,0,0,180,0.884
3,2024-03-04,Weekend,140,136,0,0,315,0.9
3,2024-03-11,Morning,292,278,0,0,270,0.926
3,2024-03-11,Afternoon,333,321,0,0,360,0.903
3,2024-03-11,Evening,189,180,0,0,180,0.882
3,2024-03-11,Weekend,142,153,0,12,315,0.879
3,2024-03-18,Morning,261,261,0,0,270,0.916
3,2024-03-18,Afternoon,306,305,13,0,360,0.954
3,2024-03-18,Evening,176,174,0,0,180,0.912
3,2024-03-18,Weekend,132,131,0,0,315,0.882
3,2024-03-25,Morning,276,274,0,0,270,0.929
3,2024-03-25,Afternoon,310,308,0,0,360,0.95
3,2024-03-25,Evening,188,189,0,0,180,0.877
3,2024-03-25,Weekend,136,130,0,0,315,0.909
3,2024-04-01,Morning,299,304,0,0,270,0.908
3,2024-04-01,Afternoon,318,308,0,0,360,0.921
3,2024-04-01,Evening,192,189,0,0,180,0.916
3,2024-04-01,Weekend,148,148,0,0,315,0.879
3,2024-04-08,Morning,268,257,0,0,270,0.934
3,2024-04-08,Afternoon,342,337,0,0,360,0.937
3,2024-04-08,Evening,184,182,0,0,180,0.86
3,2024-04-08,Weekend,136,138,0,0,315,0.867
3,2024-04-15,Morning,261,270,14,0,270,0.941
3,2024-04-15,Afternoon,335,319,0,0,360,0.913
3,2024-04-15,Evening,184,182,0,0,180,0.875
3,2024-04-15,Weekend,140,138,0,4,315,0.887
3,2024-04-22,Morning,283,273,0,0,270,0.948
3,2024-04-22,Afternoon,344,333,0,0,360,0.946
3,2024-04-22,Evening,172,173,0,0,180,0.9
3,2024-04-22,Weekend,134,129,0,0,315,0.891
3,2024-04-29,Morning,282,282,0,0,270,0.936
3,2024-04-29,Afternoon,300,294,0,0,360,0.938
3,2024-04-29,Evening,184,184,0,0,180,0.909
3,2024-04-29,Weekend,149,143,0,0,315,0.874
3,2024-05-06,Morning,286,283,0,0,270,0.96
3,2024-05-06,Afternoon,300,296,0,0,360,0.922
3,2024-05-06,Evening,188,189,0,0,180,0.872
3,2024-05-06,Weekend,130,137,0,10,315,0.863
3,2024-05-13,Morning,281,280,0,0,270,0.907
3,2024-05-13,Afternoon,299,288,0,0,360,0.947
3,2024-05-13,Evening,176,178,0,0,180,0.884
3,2024-05-13,Weekend,134,153,6,11,315,0.883
3,2024-05-20,Morning,260,269,12,0,270,0.939
3,2024-05-20,Afternoon,344,343,0,0,360,0.922
3,2024-05-20,Evening,188,195,8,0,180,0.905
3,2024-05-20,Weekend,135,144,0,8,315,0.905
3,2024-05-27,Morning,293,310,16,0,270,0.9
3,2024-05-27,Afternoon,296,285,0,0,360,0.921
3,2024-05-27,Evening,180,172,0,0,180,0.903
3,2024-05-27,Weekend,141,143,0,0,315,0.88
3,2024-06-03,Morning,283,285,0,0,270,0.915
3,2024-06-03,Afternoon,316,302,0,0,360,0.901
3,2024-06-03,Evening,186,184,0,0,180,0.912
3,2024-06-03,Weekend,134,131,0,0,315,0.889
3,2024-06-10,Morning,266,269,0,0,270,0.911
3,2024-06-10,Afternoon,300,288,0,0,360,0.954
3,2024-06-10,Evening,190,183,0,0,180,0.874
3,2024-06-10,Weekend,132,132,0,0,315,0.86
3,2024-06-17,Morning,279,280,0,0,270,0.908
3,2024-06-17,Afternoon,307,314,18,0,360,0.929
3,2024-06-17,Evening,169,168,0,0,180,0.887
3,2024-06-17,Weekend,134,130,0,0,315,0.918
3,2024-06-24,Morning,290,294,0,0,270,0.926
3,2024-06-24,Afternoon,334,328,0,0,360,0.925
3,2024-06-24,Evening,176,177,0,0,180,0.911
3,2024-06-24,Weekend,140,136,0,0,315,0.882
3,2024-07-01,Morning,288,285,0,0,270,0.906
3,2024-07-01,Afternoon,295,296,0,0,360,0.935
3,2024-07-01,Evening,193,184,0,0,180,0.917
3,2024-07-01,Weekend,148,157,0,7,315,0.892
3,2024-07-08,Morning,268,269,0,0,270,0.944
3,2024-07-08,Afternoon,339,343,0,0,360,0.918
3,2024-07-08,Evening,172,169,0,0,180,0.896
3,2024-07-08,Weekend,141,141,0,0,315,0.906
3,2024-07-15,Morning,269,269,0,0,270,0.952
3,2024-07-15,Afternoon,322,317,0,0,360,0.924
3,2024-07-15,Evening,165,163,0,0,180,0.878
3,2024-07-15,Weekend,133,128,0,0,315,0.899
3,2024-07-22,Morning,262,261,0,0,270,0.909
3,2024-07-22,Afternoon,299,285,0,0,360,0.948
3,2024-07-22,Evening,172,171,0,0,180,0.919
3,2024-07-22,Weekend,138,140,0,0,315,0.912
3,2024-07-29,Morning,265,252,0,0,270,0.919
3,2024-07-29,Afternoon,338,335,0,0,360,0.934
3,2024-07-29,Evening,174,170,0,0,180,0.914
3,2024-07-29,Weekend,139,141,0,0,315,0.906
3,2024-08-05,Morning,267,269,0,0,270,0.929
3,2024-08-05,Afternoon,337,330,0,0,360,0.923
3,2024-08-05,Evening,169,165,0,0,180,0.861
3,2024-08-05,Weekend,134,132,0,0,315,0.867
3,2024-08-12,Morning,261,259,0,0,270,0.918
3,2024-08-12,Afternoon,311,327,12,0,360,0.909
3,2024-08-12,Evening,181,184,0,0,180,0.88
3,2024-08-12,Weekend,137,138,0,0,315,0.864
3,2024-08-19,Morning,283,277,0,0,270,0.939
3,2024-08-19,Afternoon,300,298,0,0,360,0.939
3,2024-08-19,Evening,168,160,0,0,180,0.901
3,2024-08-19,Weekend,146,142,4,0,315,0.882
3,2024-08-26,Morning,268,268,0,0,270,0.922
3,2024-08-26,Afternoon,328,331,0,0,360,0.955
3,2024-08-26,Evening,168,166,6,0,180,0.895
3,2024-08-26,Weekend,145,138,0,0,315,0.893
3,2024-09-02,Morning,261,257,0,0,270,0.903
3,2024-09-02,Afternoon,301,293,0,0,360,0.958
3,2024-09-02,Evening,166,164,0,0,180,0.903
3,2024-09-02,Weekend,132,129,0,4,315,0.904
3,2024-09-09,Morning,262,252,0,0,270,0.94
3,2024-09-09,Afternoon,321,316,0,0,360,0.955
3,2024-09-09,Evening,166,159,0,0,180,0.902
3,2024-09-09,Weekend,146,141,0,0,315,0.916
3,2024-09-16,Morning,284,278,0,0,270,0.908
3,2024-09-16,Afternoon,321,319,0,0,360,0.906
3,2024-09-16,Evening,169,165,0,0,180,0.862
3,2024-09-16,Weekend,139,133,0,0,315,0.914
3,2024-09-23,Morning,295,298,0,0,270,0.9
3,2024-09-23,Afternoon,333,324,0,0,360,0.908
3,2024-09-23,Evening,170,170,0,0,180,0.876
3,2024-09-23,Weekend,139,144,0,10,315,0.898
3,2024-09-30,Morning,277,276,0,0,270,0.953
3,2024-09-30,Afternoon,317,301,0,0,360,0.954
3,2024-09-30,Evening,182,184,0,0,180,0.917
3,2024-09-30,Weekend,132,134,0,0,315,0.86
3,2024-10-07,Morning,282,283,0,0,270,0.943
3,2024-10-07,Afternoon,304,301,0,0,360,0.915
3,2024-10-07,Evening,189,185,0,0,180,0.901
3,2024-10-07,Weekend,147,150,0,9,315,0.893
3,2024-10-14,Morning,295,281,0,0,270,0.926
3,2024-10-14,Afternoon,320,316,9,0,360,0.921
3,2024-10-14,Evening,194,193,0,0,180,0.89
3,2024-10-14,Weekend,137,131,0,0,315,0.9
3,2024-10-21,Morning,266,256,0,0,270,0.901
3,2024-10-21,Afternoon,296,305,11,0,360,0.954
3,2024-10-21,Evening,189,192,0,0,180,0.875
3,2024-10-21,Weekend,129,123,0,0,315,0.867
3,2024-10-28,Morning,271,260,0,0,270,0.909
3,2024-10-28,Afternoon,310,300,0,0,360,0.905
3,2024-10-28,Evening,166,164,0,0,180,0.91
3,2024-10-28,Weekend,142,154,0,13,315,0.906
3,2024-11-04,Morning,297,301,0,0,270,0.906
3,2024-11-04,Afternoon,313,297,0,0,360,0.958
3,2024-11-04,Evening,193,190,0,0,180,0.911
3,2024-11-04,Weekend,137,137,0,8,315,0.867
3,2024-11-11,Morning,278,271,0,0,270,0.941
3,2024-11-11,Afternoon,309,306,0,0,360,0.924
3,2024-11-11,Evening,182,181,0,0,180,0.884
3,2024-11-11,Weekend,143,137,0,0,315,0.86
3,2024-11-18,Morning,298,296,0,0,270,0.928
3,2024-11-18,Afternoon,324,327,0,0,360,0.937
3,2024-11-18,Evening,176,177,0,0,180,0.901
3,2024-11-18,Weekend,147,142,0,0,315,0.883
3,2024-11-25,Morning,265,260,0,0,270,0.957
3,2024-11-25,Afternoon,320,312,0,0,360,0.956
3,2024-11-25,Evening,182,179,0,0,180,0.872
3,2024-11-25,Weekend,144,136,0,0,315,0.873
3,2024-12-02,Morning,263,263,0,0,270,0.917
3,2024-12-02,Afternoon,328,334,0,0,360,0.938
3,2024-12-02,Evening,169,168,0,0,180,0.918
3,2024-12-02,Weekend,142,138,0,0,315,0.866
3,2024-12-09,Morning,266,263,0,0,270,0.904
3,2024-12-09,Afternoon,317,317,0,0,360,0.939
3,2024-12-09,Evening,178,179,0,0,180,0.91
3,2024-12-09,Weekend,151,146,0,0,315,0.879
3,2024-12-16,Morning,292,291,0,0,270,0.914
3,2024-12-16,Afternoon,301,286,0,0,360,0.936
3,2024-12-16,Evening,182,176,0,0,180,0.902
3,2024-12-16,Weekend,130,133,0,9,315,0.906
3,2024-12-23,Morning,297,299,0,0,270,0.921
3,2024-12-23,Afternoon,331,324,0,0,360,0.905
3,2024-12-23,Evening,173,171,0,0,180,0.906
3,2024-12-23,Weekend,142,151,7,8,315,0.907
3,2024-12-30,Morning,268,269,0,0,270,0.945
3,2024-12-30,Afternoon,336,333,0,0,360,0.926
3,2024-12-30,Evening,179,179,0,0,180,0.868
3,2024-12-30,Weekend,151,146,0,0,315,0.86
3,2025-01-06,Morning,280,281,0,0,270,0.905
3,2025-01-06,Afternoon,308,309,12,0,360,0.92
3,2025-01-06,Evening,168,170,0,0,180,0.904
3,2025-01-06,Weekend,134,131,0,0,315,0.897
3,2025-01-13,Morning,261,265,0,0,270,0.923
3,2025-01-13,Afternoon,345,338,0,0,360,0.935
3,2025-01-13,Evening,178,178,0,0,180,0.913
3,2025-01-13,Weekend,147,144,0,0,315,0.891
3,2025-01-20,Morning,264,262,0,0,270,0.943
3,2025-01-20,Afternoon,308,294,0,0,360,0.931
3,2025-01-20,Evening,168,169,0,0,180,0.882
3,2025-01-20,Weekend,133,135,0,0,315,0.88
3,2025-01-27,Morning,291,290,0,0,270,0.925
3,2025-01-27,Afternoon,310,315,0,0,360,0.929
3,2025-01-27,Evening,183,178,0,0,180,0.903
3,2025-01-27,Weekend,146,146,0,0,315,0.885
3,2025-02-03,Morning,264,262,0,0,270,0.96
3,2025-02-03,Afternoon,307,328,17,0,360,0.95
3,2025-02-03,Evening,167,166,0,0,180,0.881
3,2025-02-03,Weekend,138,136,0,0,315,0.895
3,2025-02-10,Morning,283,279,0,0,270,0.903
3,2025-02-10,Afternoon,325,311,0,0,360,0.909
3,2025-02-10,Evening,192,188,0,0,180,0.904
3,2025-02-10,Weekend,133,143,0,12,315,0.901
3,2025-02-17,Morning,298,284,0,0,270,0.906
3,2025-02-17,Afternoon,337,336,0,0,360,0.905
3,2025-02-17,Evening,194,192,0,0,180,0.898
3,2025-02-17,Weekend,150,147,0,0,315,0.917
3,2025-02-24,Morning,298,288,0,0,270,0.914
3,2025-02-24,Afternoon,316,304,0,0,360,0.959
3,2025-02-24,Evening,168,177,6,0,180,0.881
3,2025-02-24,Weekend,145,154,0,11,315,0.863
3,2025-03-03,Morning,290,289,13,0,270,0.911
3,2025-03-03,Afternoon,319,320,11,0,360,0.913
3,2025-03-03,Evening,182,183,0,0,180,0.891
3,2025-03-03,Weekend,142,149,4,4,315,0.86
3,2025-03-10,Morning,287,285,0,0,270,0.948
3,2025-03-10,Afternoon,305,294,0,0,360,0.915
3,2025-03-10,Evening,194,190,0,0,180,0.878
3,2025-03-10,Weekend,149,147,0,0,315,0.869
3,2025-03-17,Morning,265,256,0,0,270,0.929
3,2025-03-17,Afternoon,327,329,0,0,360,0.951
3,2025-03-17,Evening,186,187,0,0,180,0.895
3,2025-03-17,Weekend,138,135,0,0,315,0.909
3,2025-03-24,Morning,276,267,0,0,270,0.9
3,2025-03-24,Afternoon,307,310,0,0,360,0.959
3,2025-03-24,Evening,186,188,0,0,180,0.885
3,2025-03-24,Weekend,141,137,0,0,315,0.882
3,2025-03-31,Morning,280,274,0,0,270,0.912
3,2025-03-31,Afternoon,295,290,0,0,360,0.919
3,2025-03-31,Evening,186,188,0,0,180,0.887
3,2025-03-31,Weekend,144,138,0,0,315,0.879
3,2025-04-07,Morning,294,290,0,0,270,0.927
3,2025-04-07,Afternoon,321,323,0,0,360,0.928
3,2025-04-07,Evening,169,167,0,0,180,0.896
3,2025-04-07,Weekend,131,130,0,0,315,0.864
3,2025-04-14,Morning,261,260,0,0,270,0.918
3,2025-04-14,Afternoon,315,308,0,0,360,0.957
3,2025-04-14,Evening,174,171,0,0,180,0.902
3,2025-04-14,Weekend,129,137,0,6,315,0.868
3,2025-04-21,Morning,287,282,0,0,270,0.952
3,2025-04-21,Afternoon,301,286,0,0,360,0.929
3,2025-04-21,Evening,179,177,0,0,180,0.879
3,2025-04-21,Weekend,142,150,0,13,315,0.897
3,2025-04-28,Morning,282,268,0,0,270,0.938
3,2025-04-28,Afternoon,332,317,0,0,360,0.917
3,2025-04-28,Evening,186,184,0,0,180,0.86
3,2025-04-28,Weekend,143,139,0,0,315,0.882
3,2025-05-05,Morning,301,300,0,0,270,0.932
3,2025-05-05,Afternoon,328,324,0,0,360,0.914
3,2025-05-05,Evening,177,170,0,0,180,0.905
3,2025-05-05,Weekend,137,134,0,0,315,0.897
3,2025-05-12,Morning,301,300,10,0,270,0.953
3,2025-05-12,Afternoon,310,300,0,0,360,0.937
3,2025-05-12,Evening,175,175,0,0,180,0.896
3,2025-05-12,Weekend,130,125,0,0,315,0.904
3,2025-05-19,Morning,299,319,17,0,270,0.903
3,2025-05-19,Afternoon,326,331,0,0,360,0.92
3,2025-05-19,Evening,189,187,0,0,180,0.912
3,2025-05-19,Weekend,139,137,0,0,315,0.892
3,2025-05-26,Morning,260,260,0,0,270,0.955
3,2025-05-26,Afternoon,301,293,0,0,360,0.922
3,2025-05-26,Evening,192,183,0,0,180,0.887
3,2025-05-26,Weekend,144,140,0,0,315,0.883
3,2025-06-02,Morning,263,264,0,0,270,0.918
3,2025-06-02,Afternoon,308,307,15,0,360,0.925
3,2025-06-02,Evening,170,165,0,0,180,0.886
3,2025-06-02,Weekend,137,138,0,0,315,0.918
3,2025-06-09,Morning,258,252,0,0,270,0.927
3,2025-06-09,Afternoon,336,324,0,0,360,0.956
3,2025-06-09,Evening,186,184,0,0,180,0.909
3,2025-06-09,Weekend,132,136,6,5,315,0.919
3,2025-06-16,Morning,290,283,0,0,270,0.945
3,2025-06-16,Afternoon,343,336,0,0,360,0.917
3,2025-06-16,Evening,169,167,0,0,180,0.891
3,2025-06-16,Weekend,130,137,5,0,315,0.881
3,2025-06-23,Morning,280,271,0,0,270,0.95
3,2025-06-23,Afternoon,337,334,0,0,360,0.923
3,2025-06-23,Evening,166,166,0,0,180,0.892
3,2025-06-23,Weekend,147,146,0,0,315,0.908
3,2025-06-30,Morning,260,249,0,0,270,0.934
3,2025-06-30,Afternoon,327,313,0,0,360,0.92
3,2025-06-30,Evening,178,177,0,0,180,0.861
3,2025-06-30,Weekend,135,132,0,0,315,0.886
4,2024-01-01,Morning,97,93,0,0,270,0.918
4,2024-01-01,Afternoon,103,103,0,0,360,0.958
4,2024-01-01,Evening,58,55,0,0,180,0.896
4,2024-01-01,Weekend,42,43,0,2,315,0.884
4,2024-01-08,Morning,93,91,0,0,270,0.928
4,2024-01-08,Afternoon,110,108,0,0,360,0.918
4,2024-01-08,Evening,60,60,0,0,180,0.907
4,2024-01-08,Weekend,46,43,0,0,315,0.9
4,2024-01-15,Morning,89,86,0,0,270,0.942
4,2024-01-15,Afternoon,118,115,0,0,360,0.922
4,2024-01-15,Evening,61,62,0,0,180,0.884
4,2024-01-15,Weekend,48,47,0,0,315,0.864
4,2024-01-22,Morning,101,101,0,0,270,0.933
4,2024-01-22,Afternoon,115,114,0,0,360,0.937
4,2024-01-22,Evening,63,60,0,0,180,0.915
4,2024-01-22,Weekend,46,46,0,0,315,0.896
4,2024-01-29,Morning,98,98,0,0,270,0.928
4,2024-01-29,Afternoon,105,107,5,0,360,0.921
4,2024-01-29,Evening,61,58,0,0,180,0.899
4,2024-01-29,Weekend,46,45,0,0,315,0.9
4,2024-02-05,Morning,92,87,0,0,270,0.938
4,2024-02-05,Afternoon,107,107,0,0,360,0.908
4,2024-02-05,Evening,60,59,0,0,180,0.862
4,2024-02-05,Weekend,45,45,0,1,315,0.885
4,2024-02-12,Morning,89,90,0,0,270,0.911
4,2024-02-12,Afternoon,110,110,0,0,360,0.923
4,2024-02-12,Evening,56,54,0,0,180,0.883
4,2024-02-12,Weekend,43,42,0,0,315,0.861
4,2024-02-19,Morning,93,94,0,0,270,0.928
4,2024-02-19,Afternoon,112,107,0,0,360,0.939
4,2024-02-19,Evening,61,63,3,0,180,0.916
4,2024-02-19,Weekend,46,44,0,1,315,0.902
4,2024-02-26,Morning,90,87,0,0,270,0.938
4,2024-02-26,Afternoon,110,110,0,0,360,0.935
4,2024-02-26,Evening,61,60,0,0,180,0.909
4,2024-02-26,Weekend,46,45,0,0,315,0.88
4,2024-03-04,Morning,102,96,0,0,270,0.91
4,2024-03-04,Afternoon,103,99,0,0,360,0.925
4,2024-03-04,Evening,63,63,0,0,180,0.904
4,2024-03-04,Weekend,44,43,0,0,315,0.904
4,2024-03-11,Morning,98,95,0,0,270,0.948
4,2024-03-11,Afternoon,117,118,0,0,360,0.935
4,2024-03-11,Evening,56,54,0,0,180,0.868
4,2024-03-11,Weekend,46,46,0,2,315,0.908
4,2024-03-18,Morning,94,90,0,0,270,0.948
4,2024-03-18,Afternoon,104,101,0,0,360,0.927
4,2024-03-18,Evening,56,53,0,0,180,0.896
4,2024-03-18,Weekend,41,41,0,0,315,0.89
4,2024-03-25,Morning,92,89,0,0,270,0.909
4,2024-03-25,Afternoon,118,117,0,0,360,0.904
4,2024-03-25,Evening,57,59,3,0,180,0.877
4,2024-03-25,Weekend,42,41,0,1,315,0.908
4,2024-04-01,Morning,89,87,0,0,270,0.958
4,2024-04-01,Afternoon,118,116,0,0,360,0.908
